LABEL,TEXT,URL,EMAIL,PHONE
legit,I place all ur points on e cultures module already.,No,No,No
legit,Wake me up at  &lt;#&gt;  am morning:),No,No,No
smishing,"Wellness Profile -health checkup from Thyrocare: Covers heart, thyroid, kidney, liver, diabetes & more. 63 Wellness Tests @home service with 33% Disc. : 09222201004",No,No,yes
legit,No da. . Vijay going to talk in jaya tv,No,No,No
legit,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,No,No,No
legit,yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,No,No,No
smishing,Filthy stories and GIRLS waiting for your,No,No,No
legit,Went to ganesh dress shop,No,No,No
legit,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",No,No,No
legit,Detroit. The home of snow. Enjoy it.,No,No,No
legit,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",No,No,No
legit,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,No,No,No
legit,Reckon need to be in town by eightish to walk from * carpark.,No,No,No
legit,What pa tell me.. I went to bath:-),No,No,No
legit,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",No,No,No
legit,Lol they don't know about my awesome phone. I could click delete right now if I want.,No,No,No
legit,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,No,No,No
smishing,You have won a Nokia 7250i.  To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,No,No,yes
legit,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,No,No,No
legit,Have you been practising your curtsey?,No,No,No
legit,"Yeah, that's fine! It's £6 to get in, is that ok? ",No,No,No
legit,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,No,No,No
smishing,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",yes,No,No
legit,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",No,No,No
smishing,88800 and 89034 are premium phone services call 08718711108,No,No,yes
legit,"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?",No,No,No
legit,Nothing spl..wat abt u and whr ru?,No,No,No
smishing,Hey I am really * want to chat or see me  text to 08718738034,No,No,yes
legit,PS U no ur a grown up now right?,No,No,No
smishing,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",No,No,yes
legit,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,No,No,No
smishing,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,No,No,yes
legit,Minimum walk is 3miles a day.,No,No,No
legit,Jay's getting really impatient and belligerent,No,No,No
legit,So i'm doing a list of buyers.,No,No,No
legit,Hahaha..use your brain dear,No,No,No
legit,"Get the door, I'm here",No,No,No
legit,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,No,No,No
smishing,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",No,No,yes
smishing,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",No,No,yes
legit,Lol that's different. I don't go trying to find every real life photo you ever took.,No,No,No
legit,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,No,No,No
legit,Now got tv 2 watch meh? U no work today?,No,No,No
smishing,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,No,No,yes
legit,Why you keeping me away like this,No,No,No
legit,"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch gdeve..",No,No,No
smishing,Last chance 2 claim ur £150 worth of discount vouchers-Text yes to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,No,No,yes
legit,Wishing you and your family HAPPY NEW Year ..,No,No,No
legit,"Cool, want me to go to kappa or should I meet you outside mu",No,No,No
legit,Well then you have a great weekend!,No,No,No
legit,S:)no competition for him.,No,No,No
smishing,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,yes,No,yes
legit,"Oh k...i'm watching here:), I know what happened",No,No,No
legit,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,No,No,No
legit,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,No,No,No
legit,"Today is ""song dedicated day.."" Which song will u dedicate for me? ",No,No,No
legit,With my sis lor... We juz watched italian job.,No,No,No
legit,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,No,No,No
legit,";-( oh well, c u later",No,No,No
legit,Sending you greetings of joy and happiness. Do have a gr8 evening,No,No,No
legit,You still coming tonight?,No,No,No
legit,"Ask g or iouri, I've told the story like ten times already",No,No,No
smishing,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",No,No,yes
legit,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,No,No,No
legit,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",No,No,No
legit,It only does simple arithmetic not percentages.,No,No,No
legit,"Aight, you close by or still down around alex's place?",No,No,No
legit,Ding me on ya break fassyole! Blacko from londn,No,No,No
legit,"Me not waking up until 4 in the afternoon, sup",No,No,No
smishing,"Please call our customer service representative on 8536074310 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.10,00,000. FL1PKART TEAM",No,No,yes
legit,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,No,No,No
legit,I didnt get anything da,No,No,No
legit,Well good morning mr . Hows london treatin' ya treacle?,No,No,No
smishing,"	We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs",No,No,yes
smishing,"	You have 1 new voicemail. Please call 08719181513.",No,No,yes
legit,We got a divorce. Lol. She.s here,No,No,No
smishing,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,No,No,yes
legit,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,No,No,No
smishing,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,yes,No,No
smishing,"Dear customer, Due to BVN system upgrade, your ATM CARD has been de-activated by CBN. To re-activate call customer care 08167340838 for help.",No,No,yes
legit,Call me when u finish then i come n pick u.,No,No,No
legit,Captain is in our room:),No,No,No
legit,Shall i start from hear.,No,No,No
smishing,Hello. We need some posh birds and chaps to user trial prods for clegitpneys. Can i put you down? I need your address and dob asap. Ta r,No,No,No
legit,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,No,No,No
legit,yes :)it completely in out of form:)clark also utter waste.,No,No,No
smishing,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",No,No,yes
smishing,$9 Only!Sales on Official Oakley Sunglasses Online Store. 2016 New Styles All Up To 75% OFF. Final Day Flash Sale And Free Returns. Official Oakley Sunglasses Outlets At: http:// www.oakleyoutletsco.com,yes,No,No
smishing,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,No,No,yes
legit,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,No,No,No
smishing,FREE entry into our £350 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,yes,No,yes
smishing,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,No,No,yes
legit,ALSO TELL HIM I SAID HAPPY BIRTHDAY,No,No,No
legit,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,No,No,No
smishing,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,No,No,No
smishing,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",No,No,yes
legit,But that's on ebay it might be less elsewhere.,No,No,No
legit,Hi. I'm sorry i missed your call. Can you pls call back.,No,No,No
smishing,"	U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795",No,No,yes
legit,"Geeee ... I miss you already, you know ? Your all I can think about.  I can't wait till next year when we will be together ... *loving kiss*",No,No,No
legit,K..i deleted my contact that why?,No,No,No
legit,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,No,No,No
smishing,Uw ING bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,yes,No,No
smishing,! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,No,No,yes
legit,If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop,No,No,No
legit,Aiyo please ü got time meh.,No,No,No
legit,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",No,No,No
legit,Where are you call me.,No,No,No
legit,Is it your yahoo boys that bring in the perf? Or legal.,No,No,No
legit,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,No,No,No
smishing,"	Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz",No,No,No
smishing,"	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",No,No,yes
legit,Now? I'm going out 4 dinner soon..,No,No,No
legit,"Sir, Waiting for your mail.",No,No,No
smishing,URGENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,No,No,yes
legit,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,No,No,No
legit,"Are you sure you don't mean ""get here, we made you hold all the weed""",No,No,No
legit,"We are hoping to get away by 7, from Langport. You still up for town tonight?",No,No,No
legit,WHITE FUDGE OREOS ARE IN STORES,No,No,No
legit,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,No,No,No
legit,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",No,No,No
smishing,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,No,No,yes
